Day,Month,Year,Frog #,Habitat Notes,Posture,Movement,Time Habitat,Time Posture,Notes
9,November,2017,25,INSIDE_HIDE,upright,,8:35,,
9,November,2017,37,INSIDE_HIDE,upright,,8:46,,
9,November,2017,39,INSIDE_HIDE,upright,y,8:46,,
9,November,2017,41,INSIDE_HIDE,slightly bent,,8:46,,
9,November,2017,42,INSIDE_HIDE,upright,,8:46,,
9,November,2017,45,INSIDE_HIDE,upright,,8:46,,
9,November,2017,46,INSIDE_HIDE,upright,y,8:46,,
9,November,2017,47,INSIDE_HIDE,upright,y,8:46,,
9,November,2017,54,INSIDE_HIDE,upright,,8:46,,
9,November,2017,55,INSIDE_HIDE,upright,y poop ON_TOP_OR_ON_WALL  ,8:46,,
9,November,2017,56,INSIDE_HIDE,upright,,8:46,,
9,November,2017,58,INSIDE_HIDE,upright,y,8:46,,
9,November,2017,60,INSIDE_HIDE,upright,n not very responsive,9:00,,
9,November,2017,61,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,63,INSIDE_HIDE,upright,,9:00,,
9,November,2017,65,INSIDE_HIDE,upright,y poop ON_TOP_OR_ON_WALL,9:00,,
9,November,2017,67,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,69,INSIDE_HIDE,upright,,9:00,,
9,November,2017,71,INSIDE_HIDE,upright,y poop ON_TOP_OR_ON_WALL  ,9:00,,
9,November,2017,76,INSIDE_HIDE,upright,,9:00,,
9,November,2017,79,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,81,INSIDE_HIDE,upright,,9:00,,
9,November,2017,86,INSIDE_HIDE,upright,,9:00,,
9,November,2017,87,INSIDE_HIDE,upright,,9:00,,
9,November,2017,92,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,93,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,97,INSIDE_HIDE,upright,y,9:00,,
9,November,2017,99,INSIDE_HIDE,upright,n,9:00,,doesn’t react to my hand
9,November,2017,100,INSIDE_HIDE,upright,,9:00,,
9,November,2017,101,INSIDE_HIDE,upright,,9:00,,one leg up ON_TOP_OR_ON_WALL  ? 
9,November,2017,103,INSIDE_HIDE,upright,,9:00,,
9,November,2017,106,INSIDE_HIDE,upright,,9:00,,
9,November,2017,109,INSIDE_HIDE,upright,,9:00,,
9,November,2017,111,INSIDE_HIDE,slightly bent,,9:00,,
9,November,2017,113,INSIDE_HIDE,slightly bent,,9:00,,
9,November,2017,114,INSIDE_HIDE,slightly bent,,9:24,,
9,November,2017,124,INSIDE_HIDE,slightly bent,,9:24,,
11,November,2017,5,INSIDE_HIDE,upright,y,8:37,u,
11,November,2017,8,INSIDE_HIDE,upright,y,8:37,u,
11,November,2017,12,INSIDE_HIDE,upright,,8:37,i,
11,November,2017,15,INSIDE_HIDE,upright,,8:37,u,
11,November,2017,18,INSIDE_HIDE,upright,,8:37,u,
11,November,2017,25,INSIDE_HIDE,upright,,8:37,u,
11,November,2017,28,INSIDE_HIDE,slightly bent,,8:37,i,
11,November,2017,29,INSIDE_HIDE,upright,,8:37,i,
11,November,2017,33,INSIDE_HIDE,upright,y,8:37,i,
11,November,2017,34,INSIDE_HIDE,upright,,8:37,i,
11,November,2017,36,INSIDE_HIDE,upright,,8:20,u,
11,November,2017,39,INSIDE_HIDE,upright,,8:20,u,
11,November,2017,46,INSIDE_HIDE,upright,,8:20,i,
11,November,2017,52,INSIDE_HIDE,slightly bent,,8:20,i,
11,November,2017,58,INSIDE_HIDE,upright,,8:20,u,
11,November,2017,59,INSIDE_HIDE,upright,,8:37,i,
11,November,2017,60,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,69,INSIDE_HIDE,slightly bent,,8:45,u,
11,November,2017,70,INSIDE_HIDE,slightly bent,,8:45,i,
11,November,2017,76,INSIDE_HIDE,slightly bent,,8:45,i,
11,November,2017,79,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,84,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,86,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,88,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,90,INSIDE_HIDE,upright,y,8:45,u,
11,November,2017,92,INSIDE_HIDE,upright,,8:45,u,
11,November,2017,94,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,100,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,103,INSIDE_HIDE,slightly bent,,8:45,u,
11,November,2017,104,INSIDE_HIDE,upright,,8:45,u,
11,November,2017,117,INSIDE_HIDE,upright,,8:45,u,
11,November,2017,121,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,122,INSIDE_HIDE,upright,,8:45,i,
11,November,2017,123,INSIDE_HIDE,upright,y,8:45,i,
12,November,2017,1,INSIDE_HIDE,upright,,8:45,i,"Yesterday I didn’t take notes on the BMP trial frogs, today I'm going to"
12,November,2017,4,INSIDE_HIDE,slightly bent,,8:45,i,
12,November,2017,12,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,15,INSIDE_HIDE,upright,,8:45,u,
12,November,2017,17,INSIDE_HIDE,slightly bent,,8:45,,
12,November,2017,22,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,23,INSIDE_HIDE,upright,y,8:45,u,
12,November,2017,24,INSIDE_HIDE,upright,,8:45,u,
12,November,2017,27,INSIDE_HIDE,upright,,8:45,u,
12,November,2017,28,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,29,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,31,INSIDE_HIDE,slightly bent,,8:45,i,
12,November,2017,33,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,39,INSIDE_HIDE,upright,,8:45,u,
12,November,2017,47,INSIDE_HIDE,slightly bent,,8:20,u,
12,November,2017,59,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,72,INSIDE_HIDE,crouched,,8:00,,"crouched full torso low to the ground/substrate, not upright"
12,November,2017,73,INSIDE_HIDE,upright,,8:20,u,
12,November,2017,77,INSIDE_HIDE,slightly bent,,8:00,,
12,November,2017,81,INSIDE_HIDE,upright,y,8:20,u,
12,November,2017,83,INSIDE_HIDE,upright,y,8:20,u,
12,November,2017,90,INSIDE_HIDE,upright,,8:20,u,
12,November,2017,91,INSIDE_HIDE,upright,,8:00,,
12,November,2017,94,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,99,INSIDE_HIDE,crouched,,8:00,,
12,November,2017,103,INSIDE_HIDE,slightly bent,,8:20,u,
12,November,2017,104,INSIDE_HIDE,upright,,8:20,u,
12,November,2017,106,INSIDE_HIDE,upright,,8:45,i,
12,November,2017,111,INSIDE_HIDE,slightly bent,,8:20,u,
12,November,2017,124,INSIDE_HIDE,upright,,9:00,i,
13,November,2017,77,INSIDE_HIDE,slightly bent,,10:45,,BMP
13,November,2017,65,INSIDE_HIDE,slightly bent,,10:45,,BMP
13,November,2017,14,INSIDE_HIDE,slightly bent,,10:45,,BMP
13,November,2017,99,INSIDE_HIDE,crouched,,10:45,,BMP
13,November,2017,112,INSIDE_HIDE,crouched,doesn’t want to move,10:50,,BMP
13,November,2017,72,INSIDE_HIDE,bent,,10:50,"bent = between slightly bent and crouched, crouched belly is on the substrate, bent is just above",BMP
13,November,2017,42,INSIDE_HIDE,bent,,10:50,,BMP
13,November,2017,55,INSIDE_HIDE,slightly bent,,10:50,,BMP
13,November,2017,71,INSIDE_HIDE,slightly bent,,10:50,,BMP
13,November,2017,98,INSIDE_HIDE,upright,,10:50,,BMP
13,November,2017,17,INSIDE_HIDE,upright,,10:50,,BMP
13,November,2017,50,INSIDE_HIDE,bent,,10:50,,BMP
13,November,2017,105,INSIDE_HIDE,upright,,10:50,,BMP
13,November,2017,8,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,27,INSIDE_HIDE,upriight,,10:50,,U
13,November,2017,39,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,73,INSIDE_HIDE,upright,Y,10:50,,U
13,November,2017,69,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,45,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,58,INSIDE_HIDE,upright,Y,10:50,,U
13,November,2017,47,INSIDE_HIDE,slightly bent,,10:50,,U
13,November,2017,76,INSIDE_HIDE,slightly bent,,10:50,,U
13,November,2017,120,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,117,INSIDE_HIDE,upright,Y,10:50,,U
13,November,2017,108,INSIDE_HIDE,upright,,10:50,,U
13,November,2017,1,INSIDE_HIDE,upright,,10:50,,I
13,November,2017,4,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,12,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,28,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,31,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,44,INSIDE_HIDE,crouched,,10:50,,I
13,November,2017,46,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,60,INSIDE_HIDE,slightly bent,Y,10:50,,I
13,November,2017,62,INSIDE_HIDE,upright,,10:50,,I
13,November,2017,84,INSIDE_HIDE,upright,,10:50,,I
13,November,2017,78,INSIDE_HIDE,upright,,10:50,,I
13,November,2017,67,INSIDE_HIDE,slightly bent,,10:50,,I
13,November,2017,124,INSIDE_HIDE,upright,Y,11:17,,I
15,November,2017,72,INSIDE_HIDE,upright,,10:24,BMP,BMP
15,November,2017,42,INSIDE_HIDE,crouched,not active to touch,10:24,,BMP
15,November,2017,35,INSIDE_HIDE,slightly bent,,10:24,,BMP
15,November,2017,105,INSIDE_HIDE,bent,,10:24,,BMP
15,November,2017,112,INSIDE_HIDE,bent,,10:24,,BMP
15,November,2017,74,INSIDE_HIDE,bent,,10:24,,BMP
15,November,2017,71,INSIDE_HIDE,upright,y,10:24,,BMP
15,November,2017,91,INSIDE_HIDE,upright,,10:24,,BMP
15,November,2017,48,INSIDE_HIDE,slightly bent,,10:24,butt bent down,BMP
15,November,2017,11,INSIDE_HIDE,upright,,10:24,,BMP
15,November,2017,85,INSIDE_HIDE,bent,,10:24,,BMP
15,November,2017,56,INSIDE_HIDE,bent,,10:24,,BMP
15,November,2017,125,INSIDE_HIDE,upright,,10:33,,BMP
15,November,2017,53,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,73,INSIDE_HIDE,bent,,10:33,bent because under back  ,U
15,November,2017,5,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,47,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,68,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,15,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,38,INSIDE_HIDE,,,10:33,,U
15,November,2017,39,INSIDE_HIDE,,,10:33,,U
15,November,2017,27,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,95,INSIDE_HIDE,,,10:33,,U
15,November,2017,90,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,92,INSIDE_HIDE,upright,,10:33,,U
15,November,2017,113,INSIDE_HIDE,,,10:33,,U
15,November,2017,79,INSIDE_HIDE,,y,10:47,,I
15,November,2017,88,INSIDE_HIDE,upright,y,10:47,,I
15,November,2017,124,INSIDE_HIDE,upright,,10:47,,I
15,November,2017,86,INSIDE_HIDE,,,10:47,,I
15,November,2017,61,INSIDE_HIDE,,,10:47,,I
15,November,2017,46,INSIDE_HIDE,,,10:47,,I
15,November,2017,60,INSIDE_HIDE,,,10:47,,I
15,November,2017,59,INSIDE_HIDE,upright,,10:47,,I
15,November,2017,29,INSIDE_HIDE,upright,,10:47,,I
15,November,2017,4,INSIDE_HIDE,upright,,10:47,,I
15,November,2017,13,INSIDE_HIDE,upright,,10:56,,I
15,November,2017,33,INSIDE_HIDE,upright,,10:56,,I
15,November,2017,31,INSIDE_HIDE,slightly bent,y,10:56,,I
15,November,2017,67,INSIDE_HIDE,slightly bent,,10:56,,I
15,November,2017,121,INSIDE_HIDE,,,10:56,,I
15,November,2017,74,INSIDE_HIDE,,,10:56,,I
16,November,2017,65,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,42,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,125,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,126,INSIDE_HIDE,upright,,10:00,,BMP
16,November,2017,50,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,71,INSIDE_HIDE,upright,,10:00,,BMP
16,November,2017,112,INSIDE_HIDE,crouched,,10:00,,BMP
16,November,2017,9,INSIDE_HIDE,,,10:00,,BMP
16,November,2017,77,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,105,INSIDE_HIDE,upright,,10:00,,BMP
16,November,2017,56,INSIDE_HIDE,,,10:00,,BMP
16,November,2017,6,INSIDE_HIDE,slightly bent,,10:00,,BMP
16,November,2017,110,INSIDE_HIDE,,,10:00,,BMP
16,November,2017,48,INSIDE_HIDE,upright,,10:00,,BMP
16,November,2017,119,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,95,INSIDE_HIDE,upright,y,10:00,,U
16,November,2017,101,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,76,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,83,INSIDE_HIDE,upright,y,10:00,,U
16,November,2017,111,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,30,INSIDE_HIDE,upright,y ate a fly,10:00,"ate a fly while I was looking at him, holds arms really wide",U
16,November,2017,89,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,15,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,64,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,47,INSIDE_HIDE,bent,,10:00,back leg up ON_TOP_OR_ON_WALL ,U
16,November,2017,69,INSIDE_HIDE,slightly bent,,10:00,,U
16,November,2017,54,INSIDE_HIDE,upright,,10:00,,U
16,November,2017,49,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,22,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,1,INSIDE_HIDE,,,10:26,,I
16,November,2017,28,INSIDE_HIDE,slightly bent,,10:26,even jumping around his posture is just slightly bent over?,I
16,November,2017,4,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,29,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,59,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,94,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,33,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,13,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,66,INSIDE_HIDE,upright,y very,10:26,,I
16,November,2017,124,INSIDE_HIDE,upright,,10:26,,I
16,November,2017,115,INSIDE_HIDE,slightly bent,,10:26,,I
17,November,2017,112,INSIDE_HIDE,upright,Y,10:02,shed in tank,BMP
17,November,2017,57,INSIDE_HIDE,upright,Y,10:02,skin shed,
17,November,2017,98,INSIDE_HIDE,upright,Y,10:02,skin shed,
17,November,2017,110,INSIDE_HIDE,upright,Y,10:02,,
17,November,2017,50,INSIDE_HIDE,slightly bent,,10:02,"jumps slightly bent, not too active ",
17,November,2017,126,INSIDE_HIDE,bent,,10:02,skin shed,
17,November,2017,99,INSIDE_HIDE,slightly bent,,10:02,bent down a little more when he saw me,
17,November,2017,21,INSIDE_HIDE,upright,,10:02,skin shed (a little),
17,November,2017,2,INSIDE_HIDE,upright,,10:02,skin shed (a little),
17,November,2017,42,INSIDE_HIDE,upright,y,10:02,skin shed,
17,November,2017,92,INSIDE_HIDE,upright,,10:02,,U
17,November,2017,109,INSIDE_HIDE,upright,,10:02,,
17,November,2017,120,INSIDE_HIDE,slightly bent,,10:02,jumps slightly bent,
17,November,2017,103,INSIDE_HIDE,bent,,10:02,,
17,November,2017,87,INSIDE_HIDE,slightly bent,,10:02,,
17,November,2017,90,INSIDE_HIDE,upright,y,10:02,wide arms,
17,November,2017,37,INSIDE_HIDE,upright,y,10:02,,
17,November,2017,24,INSIDE_HIDE,upright,y,10:02,,
17,November,2017,36,INSIDE_HIDE,upright,,10:02,,
17,November,2017,27,INSIDE_HIDE,upright,,10:02,,
17,November,2017,89,INSIDE_HIDE,upright,,10:02,,
17,November,2017,15,INSIDE_HIDE,slightly bent,,10:02,,
17,November,2017,54,INSIDE_HIDE,upright,,10:02,,
17,November,2017,47,INSIDE_HIDE,slightly bent,,10:02,,
17,November,2017,53,INSIDE_HIDE,slightly bent,,10:02,,
17,November,2017,64,INSIDE_HIDE,upright,,10:02,,
17,November,2017,100,INSIDE_HIDE,upright,,10:02,,
17,November,2017,60,INSIDE_HIDE,upright,,10:02,,
17,November,2017,59,INSIDE_HIDE,upright,y,10:02,,
17,November,2017,94,INSIDE_HIDE,upright,y,10:02,squished itself thru hole in hide to escape me,
17,November,2017,4,INSIDE_HIDE,upright,,10:02,leg under hide,
17,November,2017,12,INSIDE_HIDE,upright,,10:02,,
17,November,2017,102,INSIDE_HIDE,slightly bent,,10:02,,
17,November,2017,114,INSIDE_HIDE,upright,,10:02,,
17,November,2017,70,INSIDE_HIDE,upright,,10:02,,
17,November,2017,33,INSIDE_HIDE,upright,,10:02,,
17,November,2017,122,INSIDE_HIDE,upright,,10:02,,
17,November,2017,86,INSIDE_HIDE,upright,,10:02,,
17,November,2017,67,INSIDE_HIDE,upright,,10:02,lots of shed,
17,November,2017,74,INSIDE_HIDE,upright,,10:02,,
17,November,2017,123,INSIDE_HIDE,upright,,10:02,,
17,November,2017,118,INSIDE_HIDE,upright,,10:02,,
17,November,2017,106,INSIDE_HIDE,upright,,10:02,,
17,November,2017,115,INSIDE_HIDE,upright,,10:02,,
18,November,2017,85,INSIDE_HIDE,upright,y,11:13,,
18,November,2017,50,INSIDE_HIDE,upright,y,11:13,,
18,November,2017,14,INSIDE_HIDE,slightly bent,,11:13,,
18,November,2017,98,INSIDE_HIDE,slightly bent,y,11:13,,
18,November,2017,21,INSIDE_HIDE,upright,,11:13,,
18,November,2017,65,INSIDE_HIDE,upright,,11:13,,
18,November,2017,56,INSIDE_HIDE,bent,,11:40,,
18,November,2017,81,INSIDE_HIDE,upright,y,11:40,,
18,November,2017,92,INSIDE_HIDE,upright,,11:40,,
18,November,2017,107,INSIDE_HIDE,upright,,11:40,,
18,November,2017,111,INSIDE_HIDE,slightly bent,,11:40,,
18,November,2017,76,INSIDE_HIDE,upright,,11:40,,
18,November,2017,87,INSIDE_HIDE,crouched,n,11:40,,
18,November,2017,36,INSIDE_HIDE,upright,,11:40,,
18,November,2017,30,INSIDE_HIDE,upright,,11:40,,
18,November,2017,25,INSIDE_HIDE,upright,,11:40,,
18,November,2017,24,INSIDE_HIDE,bent,y,11:40,,
18,November,2017,40,INSIDE_HIDE,bent,,11:40,,
18,November,2017,45,INSIDE_HIDE,slightly bent,,11:40,,
18,November,2017,23,INSIDE_HIDE,upright,,11:40,,
18,November,2017,69,INSIDE_HIDE,slightly bent,,11:40,,
18,November,2017,54,INSIDE_HIDE,upright,,11:40,,
18,November,2017,47,INSIDE_HIDE,upright,,11:40,,
18,November,2017,63,INSIDE_HIDE,upright,,11:40,,
18,November,2017,58,INSIDE_HIDE,upright,,11:40,,
18,November,2017,70,INSIDE_HIDE,slightly bent,,12:00,,
18,November,2017,13,INSIDE_HIDE,upright,,12:00,,
18,November,2017,114,INSIDE_HIDE,upright,,12:00,,
18,November,2017,102,INSIDE_HIDE,upright,,12:00,,
18,November,2017,124,INSIDE_HIDE,upright,,12:00,,
18,November,2017,106,INSIDE_HIDE,slightly bent,,12:00,jumps slightly bent,
18,November,2017,115,INSIDE_HIDE,bent,n,12:00,,
18,November,2017,94,INSIDE_HIDE,upright,,12:00,,
18,November,2017,122,INSIDE_HIDE,upright,,12:00,,
18,November,2017,86,INSIDE_HIDE,slightly bent,,12:00,,
18,November,2017,16,INSIDE_HIDE,upright,,12:00,,
18,November,2017,33,INSIDE_HIDE,upright,,12:00,,
18,November,2017,74,INSIDE_HIDE,upright,,12:00,,
18,November,2017,123,INSIDE_HIDE,upright,,12:00,,
18,November,2017,118,INSIDE_HIDE,upright,12:20,12:00,,
19,November,2017,125,INSIDE_HIDE,slightly bent,11:27,12:00,,BMP
19,November,2017,126,INSIDE_HIDE,bent,,12:00,,
19,November,2017,99,INSIDE_HIDE,slightly bent,,12:00,,
19,November,2017,9,INSIDE_HIDE,slightly bent,,12:00,,
19,November,2017,77,INSIDE_HIDE,upright,y,12:00,,
19,November,2017,105,INSIDE_HIDE,upright,y,12:00,,
19,November,2017,6,INSIDE_HIDE,bent,,12:00,,
19,November,2017,35,INSIDE_HIDE,upright,,12:00,,
19,November,2017,71,INSIDE_HIDE,upright,,12:00,,
19,November,2017,14,INSIDE_HIDE,upright,,12:00,,
19,November,2017,98,INSIDE_HIDE,bent,,12:00,hopping weird,
19,November,2017,57,INSIDE_HIDE,slightly bent,,12:00,,
19,November,2017,48,INSIDE_HIDE,upright,,12:00,,
19,November,2017,58,INSIDE_HIDE,upright,,12:00,,
19,November,2017,3,INSIDE_HIDE,upright,y,12:00,,
19,November,2017,42,INSIDE_HIDE,upright,,12:00,weird hops,
19,November,2017,21,INSIDE_HIDE,upright,,12:00,,
19,November,2017,65,INSIDE_HIDE,upright,,12:00,,
19,November,2017,95,INSIDE_HIDE,upright,,12:00,,
19,November,2017,101,INSIDE_HIDE,upright,,12:00,,
19,November,2017,117,INSIDE_HIDE,upright,,12:00,,
19,November,2017,120,INSIDE_HIDE,upright,,12:00,,
19,November,2017,39,INSIDE_HIDE,upright,,12:00,,
19,November,2017,90,INSIDE_HIDE,upright,,12:00,,
19,November,2017,87,INSIDE_HIDE,upright,,12:00,,
19,November,2017,83,INSIDE_HIDE,upright,,12:00,,
19,November,2017,107,INSIDE_HIDE,upright,,12:00,,
19,November,2017,111,INSIDE_HIDE,upright,,12:00,,
20,November,2017,125,INSIDE_HIDE,upright,,8:11,,
20,November,2017,126,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,105,INSIDE_HIDE,upright,,8:11,,
20,November,2017,11,INSIDE_HIDE,upright,,8:11,wide stance,
20,November,2017,6,INSIDE_HIDE,upright,,8:11,stomach rests on ground ,
20,November,2017,35,INSIDE_HIDE,upright,,8:11,,
20,November,2017,71,INSIDE_HIDE,upright,,8:11,,
20,November,2017,14,INSIDE_HIDE,upright,,8:11,,
20,November,2017,50,INSIDE_HIDE,crouched,,8:11,,
20,November,2017,57,INSIDE_HIDE,upright,,8:11,,
20,November,2017,112,INSIDE_HIDE,upright,,8:11,,
20,November,2017,56,INSIDE_HIDE,upright,,8:11,,
20,November,2017,55,INSIDE_HIDE,upright,,8:11,,
20,November,2017,42,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,75,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,65,INSIDE_HIDE,upright,,8:11,stomach rests on ground,
20,November,2017,2,INSIDE_HIDE,upright,,8:11,,BMP
20,November,2017,95,INSIDE_HIDE,upright,,8:11,,
20,November,2017,81,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,111,INSIDE_HIDE,upright,,8:11,,
20,November,2017,107,INSIDE_HIDE,upright,,8:11,,
20,November,2017,87,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,39,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,24,INSIDE_HIDE,upright,,8:11,,
20,November,2017,40,INSIDE_HIDE,upright,,8:11,slightly under back  ,
20,November,2017,103,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,36,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,38,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,25,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,20,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,89,INSIDE_HIDE,upright,,8:11,,
20,November,2017,41,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,58,INSIDE_HIDE,upright,,8:11,,
20,November,2017,68,INSIDE_HIDE,upright,,8:11,,
20,November,2017,73,INSIDE_HIDE,upright,,8:11,,
20,November,2017,54,INSIDE_HIDE,upright,,8:11,,
20,November,2017,69,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,53,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,47,INSIDE_HIDE,slightly bent,,8:11,,
20,November,2017,12,INSIDE_HIDE,upright,,8:11,,
20,November,2017,80,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,4,INSIDE_HIDE,upright,,8:11,,
20,November,2017,29,INSIDE_HIDE,upright,,8:11,back legs both up ON_TOP_OR_ON_WALL kinda doing a handstand,
20,November,2017,78,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,124,INSIDE_HIDE,upright,,8:11,,
20,November,2017,115,INSIDE_HIDE,upright,,8:11,,
20,November,2017,116,INSIDE_HIDE,upright,,8:11,belly on ground while sitting,
20,November,2017,49,INSIDE_HIDE,upright,,8:11,,
20,November,2017,19,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,31,INSIDE_HIDE,upright,y,8:11,,
20,November,2017,33,INSIDE_HIDE,upright,,8:11,,
20,November,2017,86,INSIDE_HIDE,upright,,8:11,,
20,November,2017,118,INSIDE_HIDE,upright,,8:11,,
20,November,2017,121,INSIDE_HIDE,upright,,8:11,weird arms when jumping maybe,
20,November,2017,67,INSIDE_HIDE,upright,,8:11,,
22,November,2017,126,INSIDE_HIDE,upright,,8:45,,
22,November,2017,11,INSIDE_HIDE,upright,,8:45,wide arms,
22,November,2017,6,INSIDE_HIDE,upright,,8:45,belly on ground sitting,
22,November,2017,9,INSIDE_HIDE,slightly bent,,8:45,,
22,November,2017,77,INSIDE_HIDE,upright,,8:45,,
22,November,2017,125,INSIDE_HIDE,slightly bent,,8:45,,
22,November,2017,105,INSIDE_HIDE,upright,,8:45,,
22,November,2017,65,INSIDE_HIDE,upright,,8:45,,
22,November,2017,71,INSIDE_HIDE,upright,,8:45,,
22,November,2017,3,INSIDE_HIDE,upright,,8:45,,
22,November,2017,21,INSIDE_HIDE,upright,,8:45,,
22,November,2017,55,INSIDE_HIDE,upright,,8:45,,
22,November,2017,57,INSIDE_HIDE,upright,,8:45,,
22,November,2017,112,INSIDE_HIDE,upright,,8:45,,
22,November,2017,117,INSIDE_HIDE,upright,y,8:45,,
22,November,2017,120,INSIDE_HIDE,upright,,8:45,,
22,November,2017,30,INSIDE_HIDE,upright,,8:45,butt above ground wide arms,
22,November,2017,36,INSIDE_HIDE,upright,,8:45,,
22,November,2017,73,INSIDE_HIDE,upright,,8:45,,
22,November,2017,68,INSIDE_HIDE,upright,,8:45,,
22,November,2017,58,INSIDE_HIDE,upright,,8:45,,
22,November,2017,47,INSIDE_HIDE,upright,,8:45,,
22,November,2017,41,INSIDE_HIDE,slightly bent,,8:45,,
22,November,2017,111,INSIDE_HIDE,upright,y,8:45,,
22,November,2017,4,INSIDE_HIDE,upright,,8:45,,
22,November,2017,70,INSIDE_HIDE,upright,,8:45,,
22,November,2017,86,INSIDE_HIDE,upright,y,8:45,,
22,November,2017,59,INSIDE_HIDE,upright,,8:45,,
22,November,2017,33,INSIDE_HIDE,upright,,8:45,belly on ground,
22,November,2017,22,INSIDE_HIDE,upright,,8:45,,
22,November,2017,29,INSIDE_HIDE,slightly bent,,8:45,,
22,November,2017,124,INSIDE_HIDE,upright,,8:45,,
22,November,2017,31,INSIDE_HIDE,slightly bent,,8:45,,
22,November,2017,34,INSIDE_HIDE,upright,,8:45,,
23,November,2017,6,INSIDE_HIDE,upright,y,8:30,,
23,November,2017,11,INSIDE_HIDE,upright,,8:30,wide stance,
23,November,2017,126,INSIDE_HIDE,upright,,8:30,,
23,November,2017,99,INSIDE_HIDE,upright,,8:30,,
23,November,2017,14,INSIDE_HIDE,upright,,8:30,,
23,November,2017,98,INSIDE_HIDE,upright,,8:30,,
23,November,2017,65,INSIDE_HIDE,upright,,8:30,,
